t,x,y,z,yaw_deg,quality,lidar_hz,pose_hz,localmap_n,raw_n,tf_ok,pose_age_s,icp_fail_n
290.274,1.890901,-0.064078,0.000510,-8.565,0.8596,7.437,3.296,2733,86400,1,0.406,0
290.699,1.930275,-0.066611,-0.003268,-8.928,0.8310,17.886,2.680,2733,86400,1,0.382,0
291.099,1.984472,-0.063325,0.010353,-9.324,0.8678,14.638,2.476,2733,86400,1,0.287,0
291.530,2.025922,-0.060222,-0.004141,-9.530,0.8456,17.692,4.055,2733,86400,1,0.135,0
291.933,2.051098,-0.056203,-0.006475,-9.632,0.8671,14.851,4.578,2733,86304,1,0.306,0
292.352,2.096818,-0.055864,-0.003494,-10.253,0.8462,18.321,5.297,2733,86400,1,0.218,0
292.752,2.096818,-0.055864,-0.003494,-10.253,0.8462,15.894,5.297,2733,86400,1,0.619,0
293.158,2.193605,-0.060102,-0.000508,-10.524,0.8180,11.683,3.637,2733,86400,1,0.024,0
293.602,2.214737,-0.054217,-0.001228,-10.664,0.8396,18.040,2.909,2733,86400,1,0.256,0
294.020,2.265858,-0.054516,0.000098,-11.231,0.8611,13.577,2.163,2733,82656,1,0.036,0
294.465,2.320301,-0.056055,-0.000034,-11.447,0.8611,13.704,2.546,2733,86400,1,0.000,0
294.876,2.353800,-0.052761,-0.000610,-10.584,0.8252,13.690,3.192,2733,86400,1,0.103,0
295.309,2.411362,-0.031820,-0.005177,-11.042,0.8582,20.399,4.206,2733,86400,1,0.061,0
295.718,2.431220,-0.025245,-0.006899,-11.430,0.8665,15.906,5.699,2733,86400,1,0.330,0
296.119,2.467567,-0.022221,-0.003399,-12.191,0.8658,14.311,6.154,2733,82656,1,0.354,0
296.539,2.523575,-0.013891,-0.004945,-12.535,0.8125,17.694,5.367,2733,86400,1,0.023,0
296.953,2.544139,0.010965,-0.001282,-13.817,0.8366,21.842,5.328,2733,86304,1,0.261,0
297.353,2.608128,0.011691,-0.001943,-12.130,0.8929,17.806,4.222,2733,86400,1,0.071,0
297.754,2.621266,0.026593,-0.005342,-13.666,0.8585,21.209,4.811,2733,86400,1,0.327,0
298.159,2.635463,0.030588,-0.013969,-14.107,0.8574,15.842,5.094,2733,86400,1,0.154,0
298.577,2.652665,0.041173,-0.003820,-12.911,0.8590,14.845,5.018,2733,86400,1,0.156,0
298.998,2.667587,0.044911,-0.004775,-13.006,0.8426,13.895,5.199,2733,86400,1,0.366,0
299.412,2.737215,0.049645,-0.005140,-13.353,0.8740,20.233,4.252,2733,86400,1,0.103,0
299.839,2.771035,0.065497,-0.003031,-14.469,0.8648,19.058,4.762,2733,86400,1,0.154,0
300.274,2.771035,0.065497,-0.003031,-14.469,0.8648,11.737,4.522,2733,82656,1,0.589,0
300.713,2.837474,0.067953,-0.004380,-14.264,0.8544,16.375,4.043,2733,82656,1,0.155,0
301.156,2.881019,0.063513,-0.010350,-14.187,0.8540,16.750,3.446,2733,82656,1,0.106,0
301.566,2.922048,0.060080,-0.006045,-14.751,0.8712,14.699,2.947,2733,86400,1,0.184,0
301.982,2.958331,0.063775,-0.003906,-15.773,0.8596,14.374,4.143,2733,86400,1,0.000,0
302.392,2.967645,0.063523,-0.009205,-15.652,0.8484,17.958,4.189,2733,86400,1,0.240,0
302.805,3.019332,0.079720,0.005630,-16.159,0.8557,18.475,4.841,2733,86400,1,0.102,0
303.226,3.050801,0.074477,0.003814,-16.142,1.0000,13.644,4.809,2733,86400,1,0.181,0
303.633,3.079476,0.071225,0.003324,-16.358,0.9980,17.737,4.624,2733,86400,1,0.246,0
304.033,3.134146,0.066893,0.002105,-15.889,0.9808,14.236,4.385,3048,82656,1,0.056,0
304.434,3.160050,0.063831,-0.013292,-12.013,0.9810,23.838,5.070,3048,86400,1,0.011,0
304.852,3.164663,0.052912,-0.015211,-5.608,0.9340,18.715,5.171,3048,86400,1,0.066,0
305.254,3.153540,0.034129,-0.021563,-0.514,0.9255,10.658,5.543,3048,86400,1,0.063,0
305.704,3.158318,0.021549,-0.026027,5.662,0.7023,19.368,5.385,3048,86400,1,0.078,0
306.104,3.149425,0.009132,-0.020948,6.808,0.6142,16.607,4.996,3048,86400,1,0.335,0
306.507,3.149425,0.009132,-0.020948,6.808,0.6142,14.776,4.550,3048,86400,1,0.738,0
306.955,3.149425,0.009132,-0.020948,6.808,0.6142,16.207,3.832,3048,86400,1,1.186,0
307.404,3.149425,0.009132,-0.020948,6.808,0.6142,17.865,6.985,3048,86400,1,1.635,0
307.831,3.149425,0.009132,-0.020948,6.808,0.6142,14.916,0.000,3048,86400,1,2.062,0
308.232,3.149425,0.009132,-0.020948,6.808,0.6142,11.857,0.000,3048,82656,1,2.463,0
308.635,3.149425,0.009132,-0.020948,6.808,0.6142,17.644,0.000,3048,86400,1,2.866,0
309.037,3.149425,0.009132,-0.020948,6.808,0.6142,18.601,0.000,3048,86400,1,3.268,0
309.474,3.149425,0.009132,-0.020948,6.808,0.6142,15.339,0.000,3048,86400,1,3.705,0
309.920,3.149425,0.009132,-0.020948,6.808,0.6142,14.456,0.000,3048,86400,1,4.151,0
310.340,3.149425,0.009132,-0.020948,6.808,0.6142,17.569,0.000,3048,86400,1,4.571,0
310.775,3.149425,0.009132,-0.020948,6.808,0.6142,14.390,0.000,3048,86400,1,5.006,0
311.180,3.149425,0.009132,-0.020948,6.808,0.6142,9.402,0.000,3048,86400,1,5.411,0
311.586,3.149425,0.009132,-0.020948,6.808,0.6142,16.902,0.000,3048,86400,1,5.817,0
312.004,3.149425,0.009132,-0.020948,6.808,0.6142,16.230,0.000,3048,86400,1,6.235,0
312.415,3.149425,0.009132,-0.020948,6.808,0.6142,14.824,0.000,3048,86400,1,6.647,0
312.822,3.149425,0.009132,-0.020948,6.808,0.6142,13.272,0.000,3048,86400,1,7.053,0
313.223,3.149425,0.009132,-0.020948,6.808,0.6142,13.772,0.000,3048,86400,1,7.454,0
313.650,3.149425,0.009132,-0.020948,6.808,0.6142,14.123,0.000,3048,86400,1,7.881,0
314.051,3.149425,0.009132,-0.020948,6.808,0.6142,13.018,0.000,3048,82656,1,8.282,0
314.499,3.149425,0.009132,-0.020948,6.808,0.6142,18.126,0.000,3048,86400,1,8.730,0
314.900,3.149425,0.009132,-0.020948,6.808,0.6142,21.721,0.000,3048,86400,1,9.131,0
315.324,3.149425,0.009132,-0.020948,6.808,0.6142,14.911,0.000,3048,86400,1,9.555,0
315.750,3.149425,0.009132,-0.020948,6.808,0.6142,18.536,0.000,3048,86400,1,9.981,0
316.151,3.149425,0.009132,-0.020948,6.808,0.6142,18.405,0.000,3048,82656,1,10.382,0
316.563,3.149425,0.009132,-0.020948,6.808,0.6142,14.392,0.000,3048,86400,1,10.794,0
317.001,3.149425,0.009132,-0.020948,6.808,0.6142,11.752,0.000,3048,86400,1,11.232,0
317.408,3.149425,0.009132,-0.020948,6.808,0.6142,20.127,0.000,3048,86400,1,11.639,0
317.826,3.149425,0.009132,-0.020948,6.808,0.6142,16.082,0.000,3048,86400,1,12.057,0
318.242,3.149425,0.009132,-0.020948,6.808,0.6142,13.529,0.000,3048,86400,1,12.473,0
318.693,3.149425,0.009132,-0.020948,6.808,0.6142,19.099,0.000,3048,86400,1,12.924,0
319.093,3.149425,0.009132,-0.020948,6.808,0.6142,21.076,0.000,3048,86400,1,13.324,0
319.525,3.149425,0.009132,-0.020948,6.808,0.6142,17.118,0.000,3048,86400,1,13.756,0
319.926,3.149425,0.009132,-0.020948,6.808,0.6142,19.077,0.000,3048,86400,1,14.157,0
320.335,3.149425,0.009132,-0.020948,6.808,0.6142,10.105,0.000,3048,86400,1,14.566,0
320.749,3.149425,0.009132,-0.020948,6.808,0.6142,16.672,0.000,3048,86400,1,14.980,0
321.164,3.149425,0.009132,-0.020948,6.808,0.6142,17.751,0.000,3048,86400,1,15.395,0
321.568,3.149425,0.009132,-0.020948,6.808,0.6142,13.300,0.000,3048,86400,1,15.799,0
322.000,3.149425,0.009132,-0.020948,6.808,0.6142,16.415,0.000,3048,86400,1,16.231,0
322.451,3.149425,0.009132,-0.020948,6.808,0.6142,16.419,0.000,3048,86400,1,16.682,0
322.852,3.149425,0.009132,-0.020948,6.808,0.6142,11.495,0.000,3048,86400,1,17.083,0
323.303,3.149425,0.009132,-0.020948,6.808,0.6142,12.865,0.000,3048,82656,1,17.534,0
323.718,3.149425,0.009132,-0.020948,6.808,0.6142,14.377,0.000,3048,86400,1,17.949,0
324.122,3.149425,0.009132,-0.020948,6.808,0.6142,11.515,0.000,3048,86400,1,18.353,0
324.558,3.149425,0.009132,-0.020948,6.808,0.6142,15.365,0.000,3048,86400,1,18.789,0
325.002,3.149425,0.009132,-0.020948,6.808,0.6142,15.774,0.000,3048,86400,1,19.233,0
325.405,3.149425,0.009132,-0.020948,6.808,0.6142,16.570,0.000,3048,86400,1,19.636,0
325.850,3.149425,0.009132,-0.020948,6.808,0.6142,17.223,0.000,3048,86400,1,20.081,0
326.259,3.149425,0.009132,-0.020948,6.808,0.6142,15.522,0.000,3048,82656,1,20.490,0
326.701,3.149425,0.009132,-0.020948,6.808,0.6142,15.291,0.000,3048,86400,1,20.932,0
327.108,3.149425,0.009132,-0.020948,6.808,0.6142,14.511,0.000,3048,86400,1,21.339,0
327.519,3.149425,0.009132,-0.020948,6.808,0.6142,16.865,0.000,3048,86400,1,21.750,0
327.954,3.149425,0.009132,-0.020948,6.808,0.6142,17.761,0.000,3048,86400,1,22.185,0
328.404,3.149425,0.009132,-0.020948,6.808,0.6142,17.873,0.000,3048,82656,1,22.635,0
328.817,3.149425,0.009132,-0.020948,6.808,0.6142,16.052,0.000,3048,86400,1,23.048,0
329.220,3.149425,0.009132,-0.020948,6.808,0.6142,15.227,0.000,3048,82656,1,23.451,0
329.635,3.149425,0.009132,-0.020948,6.808,0.6142,15.682,0.000,3048,86400,1,23.866,0
330.058,3.149425,0.009132,-0.020948,6.808,0.6142,13.337,0.000,3048,82656,1,24.289,0
330.510,3.149425,0.009132,-0.020948,6.808,0.6142,15.667,0.000,3048,86400,1,24.741,0
330.925,3.149425,0.009132,-0.020948,6.808,0.6142,16.446,0.000,3048,86304,1,25.156,0
331.332,3.149425,0.009132,-0.020948,6.808,0.6142,12.808,0.000,3048,86304,1,25.563,0
331.761,3.149425,0.009132,-0.020948,6.808,0.6142,10.312,0.000,3048,86400,1,25.992,0
332.174,3.149425,0.009132,-0.020948,6.808,0.6142,13.374,0.000,3048,86400,1,26.405,0
332.605,3.149425,0.009132,-0.020948,6.808,0.6142,11.092,0.000,3048,86400,1,26.836,0
333.009,3.149425,0.009132,-0.020948,6.808,0.6142,19.785,0.000,3048,86400,1,27.240,0
333.420,3.149425,0.009132,-0.020948,6.808,0.6142,17.048,0.000,3048,86400,1,27.651,0
333.850,3.149425,0.009132,-0.020948,6.808,0.6142,13.382,0.000,3048,86400,1,28.081,0
334.251,3.149425,0.009132,-0.020948,6.808,0.6142,19.210,0.000,3048,86400,1,28.482,0
334.652,3.149425,0.009132,-0.020948,6.808,0.6142,18.949,0.000,3048,86400,1,28.883,0
335.053,3.149425,0.009132,-0.020948,6.808,0.6142,15.624,0.000,3048,86400,1,29.284,0
335.455,3.149425,0.009132,-0.020948,6.808,0.6142,10.346,0.000,3048,86400,1,29.686,0
335.858,3.149425,0.009132,-0.020948,6.808,0.6142,18.215,0.000,3048,86400,1,30.089,0
336.275,3.149425,0.009132,-0.020948,6.808,0.6142,12.144,0.000,3048,86400,1,30.506,0
336.686,3.149425,0.009132,-0.020948,6.808,0.6142,24.213,0.000,3048,86400,1,30.917,0
337.119,3.149425,0.009132,-0.020948,6.808,0.6142,15.359,0.000,3048,82656,1,31.350,0
337.520,3.149425,0.009132,-0.020948,6.808,0.6142,19.651,0.000,3048,86400,1,31.751,0
337.921,3.149425,0.009132,-0.020948,6.808,0.6142,16.293,0.000,3048,86304,1,32.152,0
338.332,3.149425,0.009132,-0.020948,6.808,0.6142,15.408,0.000,3048,86400,1,32.563,0
338.738,3.149425,0.009132,-0.020948,6.808,0.6142,18.556,0.000,3048,86400,1,32.969,0
339.145,3.149425,0.009132,-0.020948,6.808,0.6142,15.531,0.000,3048,86400,1,33.376,0
339.550,3.149425,0.009132,-0.020948,6.808,0.6142,14.924,0.000,3048,86400,1,33.781,0
339.954,3.149425,0.009132,-0.020948,6.808,0.6142,12.580,0.000,3048,86304,1,34.185,0
340.359,3.149425,0.009132,-0.020948,6.808,0.6142,18.003,0.000,3048,86400,1,34.590,0
340.773,3.149425,0.009132,-0.020948,6.808,0.6142,15.455,0.000,3048,86400,1,35.004,0
