t,x,y,z,yaw_deg,quality,lidar_hz,pose_hz,localmap_n,raw_n,tf_ok,pose_age_s,icp_fail_n
223.027,2.947813,0.125455,-0.003341,-60.807,0.5789,14.103,0.000,3300,86400,1,18.754,0
223.435,2.947813,0.125455,-0.003341,-60.807,0.5789,13.582,0.000,3300,86400,1,19.162,0
223.837,2.947813,0.125455,-0.003341,-60.807,0.5789,17.893,0.000,3300,86400,1,19.564,0
224.238,2.947813,0.125455,-0.003341,-60.807,0.5789,19.856,0.000,3300,86400,1,19.965,0
224.661,2.947813,0.125455,-0.003341,-60.807,0.5789,15.001,0.000,3300,86400,1,20.388,0
225.061,2.947813,0.125455,-0.003341,-60.807,0.5789,15.264,0.000,3300,86400,1,20.788,0
225.461,2.947813,0.125455,-0.003341,-60.807,0.5789,17.047,0.000,3300,82560,1,21.188,0
225.879,2.947813,0.125455,-0.003341,-60.807,0.5789,16.075,0.000,3300,86400,1,21.606,0
226.295,2.947813,0.125455,-0.003341,-60.807,0.5789,14.722,0.000,3300,86400,1,22.022,0
226.712,2.947813,0.125455,-0.003341,-60.807,0.5789,13.670,0.000,3300,86400,1,22.438,0
227.118,2.947813,0.125455,-0.003341,-60.807,0.5789,18.434,0.000,3300,86400,1,22.845,0
227.527,2.947813,0.125455,-0.003341,-60.807,0.5789,15.043,0.000,3300,82656,1,23.253,0
227.929,2.947813,0.125455,-0.003341,-60.807,0.5789,17.620,0.000,3300,86400,1,23.656,0
228.338,2.947813,0.125455,-0.003341,-60.807,0.5789,16.922,0.000,3300,86400,1,24.064,0
228.738,2.947813,0.125455,-0.003341,-60.807,0.5789,21.204,0.000,3300,86400,1,24.465,0
229.163,2.947813,0.125455,-0.003341,-60.807,0.5789,16.057,0.000,3300,86400,1,24.889,0
229.567,2.947813,0.125455,-0.003341,-60.807,0.5789,17.213,0.000,3300,82656,1,25.294,0
229.978,2.947813,0.125455,-0.003341,-60.807,0.5789,16.830,0.000,3300,86400,1,25.705,0
230.385,2.947813,0.125455,-0.003341,-60.807,0.5789,17.635,0.000,3300,86304,1,26.112,0
230.785,2.947813,0.125455,-0.003341,-60.807,0.5789,19.426,0.000,3300,86400,1,26.512,0
231.186,2.947813,0.125455,-0.003341,-60.807,0.5789,16.807,0.000,3300,86400,1,26.912,0
231.597,2.947813,0.125455,-0.003341,-60.807,0.5789,17.717,0.000,3300,86400,1,27.323,0
232.024,2.947813,0.125455,-0.003341,-60.807,0.5789,16.318,0.000,3300,86400,1,27.750,0
232.429,2.947813,0.125455,-0.003341,-60.807,0.5789,17.066,0.000,3300,86400,1,28.155,0
232.829,2.947813,0.125455,-0.003341,-60.807,0.5789,19.643,0.000,3300,86400,1,28.556,0
233.237,2.947813,0.125455,-0.003341,-60.807,0.5789,20.717,0.000,3300,86400,1,28.964,0
233.640,2.947813,0.125455,-0.003341,-60.807,0.5789,19.421,0.000,3300,86400,1,29.367,0
234.059,2.947813,0.125455,-0.003341,-60.807,0.5789,20.000,0.000,3300,86400,1,29.785,0
234.467,2.947813,0.125455,-0.003341,-60.807,0.5789,13.118,0.000,3300,86400,1,30.193,0
234.871,2.947813,0.125455,-0.003341,-60.807,0.5789,15.042,0.000,3300,86400,1,30.598,0
235.275,2.947813,0.125455,-0.003341,-60.807,0.5789,17.835,0.000,3300,86400,1,31.001,0
235.681,2.947813,0.125455,-0.003341,-60.807,0.5789,24.535,0.000,3300,82560,1,31.408,0
236.092,2.947813,0.125455,-0.003341,-60.807,0.5789,18.903,0.000,3300,86400,1,31.818,0
236.497,2.947813,0.125455,-0.003341,-60.807,0.5789,19.290,0.000,3300,82656,1,32.224,0
236.898,2.947813,0.125455,-0.003341,-60.807,0.5789,17.230,0.000,3300,82656,1,32.624,0
237.299,2.947813,0.125455,-0.003341,-60.807,0.5789,12.579,0.000,3300,86400,1,33.025,0
237.735,2.947813,0.125455,-0.003341,-60.807,0.5789,16.257,0.000,3300,86400,1,33.461,0
238.160,2.947813,0.125455,-0.003341,-60.807,0.5789,14.751,0.000,3300,86400,1,33.886,0
238.585,2.947813,0.125455,-0.003341,-60.807,0.5789,12.315,0.000,3300,86400,1,34.312,0
238.988,2.947813,0.125455,-0.003341,-60.807,0.5789,18.337,0.000,3300,86400,1,34.714,0
239.427,2.947813,0.125455,-0.003341,-60.807,0.5789,18.177,0.000,3300,86400,1,35.154,0
239.830,2.947813,0.125455,-0.003341,-60.807,0.5789,16.788,0.000,3300,86400,1,35.557,0
240.237,2.947813,0.125455,-0.003341,-60.807,0.5789,18.369,0.000,3300,86400,1,35.964,0
240.638,2.947813,0.125455,-0.003341,-60.807,0.5789,13.569,0.000,3300,86400,1,36.365,0
241.060,2.947813,0.125455,-0.003341,-60.807,0.5789,15.013,0.000,3300,86400,1,36.787,0
241.462,2.947813,0.125455,-0.003341,-60.807,0.5789,16.127,0.000,3300,82656,1,37.189,0
241.882,2.947813,0.125455,-0.003341,-60.807,0.5789,11.809,0.000,3300,86400,1,37.608,0
242.283,2.947813,0.125455,-0.003341,-60.807,0.5789,19.340,0.000,3300,86400,1,38.009,0
242.690,2.947813,0.125455,-0.003341,-60.807,0.5789,20.089,0.000,3300,82656,1,38.416,0
243.098,2.947813,0.125455,-0.003341,-60.807,0.5789,14.426,0.000,3300,86400,1,38.824,0
243.500,2.947813,0.125455,-0.003341,-60.807,0.5789,16.103,0.000,3300,86400,1,39.226,0
243.929,2.947813,0.125455,-0.003341,-60.807,0.5789,15.477,0.000,3300,86400,1,39.655,0
244.330,2.947813,0.125455,-0.003341,-60.807,0.5789,13.060,0.000,3300,86400,1,40.057,0
244.731,2.947813,0.125455,-0.003341,-60.807,0.5789,16.697,0.000,3300,82656,1,40.457,0
245.132,2.947813,0.125455,-0.003341,-60.807,0.5789,19.834,0.000,3300,86400,1,40.858,0
245.535,2.947813,0.125455,-0.003341,-60.807,0.5789,16.650,0.000,3300,82656,1,41.261,0
245.940,2.947813,0.125455,-0.003341,-60.807,0.5789,16.838,0.000,3300,86400,1,41.667,0
246.367,2.947813,0.125455,-0.003341,-60.807,0.5789,16.282,0.000,3300,86304,1,42.093,0
246.775,2.947813,0.125455,-0.003341,-60.807,0.5789,17.837,0.000,3300,86400,1,42.501,0
247.182,2.947813,0.125455,-0.003341,-60.807,0.5789,15.025,0.000,3300,86400,1,42.908,0
247.626,2.947813,0.125455,-0.003341,-60.807,0.5789,16.215,0.000,3300,86400,1,43.353,0
248.033,2.947813,0.125455,-0.003341,-60.807,0.5789,19.434,0.000,3300,86400,1,43.759,0
248.437,2.947813,0.125455,-0.003341,-60.807,0.5789,18.565,0.000,3300,86400,1,44.163,0
248.839,2.947813,0.125455,-0.003341,-60.807,0.5789,15.258,0.000,3300,86400,1,44.565,0
249.258,2.947813,0.125455,-0.003341,-60.807,0.5789,17.598,0.000,3300,86400,1,44.985,0
249.659,2.947813,0.125455,-0.003341,-60.807,0.5789,13.545,0.000,3300,86304,1,45.385,0
250.060,2.947813,0.125455,-0.003341,-60.807,0.5789,14.443,0.000,3300,86400,1,45.787,0
250.469,2.947813,0.125455,-0.003341,-60.807,0.5789,15.577,0.000,3300,86400,1,46.195,0
250.881,2.947813,0.125455,-0.003341,-60.807,0.5789,14.079,0.000,3300,86400,1,46.607,0
251.290,2.947813,0.125455,-0.003341,-60.807,0.5789,14.447,0.000,3300,86400,1,47.017,0
251.692,2.947813,0.125455,-0.003341,-60.807,0.5789,17.101,0.000,3300,86400,1,47.419,0
252.097,2.947813,0.125455,-0.003341,-60.807,0.5789,18.185,0.000,3300,86400,1,47.824,0
252.498,2.947813,0.125455,-0.003341,-60.807,0.5789,16.646,0.000,3300,86304,1,48.224,0
252.918,2.947813,0.125455,-0.003341,-60.807,0.5789,18.213,0.000,3300,86400,1,48.645,0
253.318,2.947813,0.125455,-0.003341,-60.807,0.5789,18.183,0.000,3300,86400,1,49.045,0
253.720,2.947813,0.125455,-0.003341,-60.807,0.5789,17.748,0.000,3300,86400,1,49.446,0
254.124,2.947813,0.125455,-0.003341,-60.807,0.5789,18.442,0.000,3300,86400,1,49.851,0
254.527,2.947813,0.125455,-0.003341,-60.807,0.5789,20.506,0.000,3300,82656,1,50.254,0
254.929,2.947813,0.125455,-0.003341,-60.807,0.5789,19.979,0.000,3300,86400,1,50.656,0
255.334,2.947813,0.125455,-0.003341,-60.807,0.5789,20.819,0.000,3300,86400,1,51.061,0
255.740,2.947813,0.125455,-0.003341,-60.807,0.5789,18.294,0.000,3300,86400,1,51.467,0
256.160,2.947813,0.125455,-0.003341,-60.807,0.5789,16.421,0.000,3300,86400,1,51.887,0
256.576,2.947813,0.125455,-0.003341,-60.807,0.5789,17.089,0.000,3300,82656,1,52.303,0
256.979,2.947813,0.125455,-0.003341,-60.807,0.5789,19.969,0.000,3300,86400,1,52.705,0
257.386,2.947813,0.125455,-0.003341,-60.807,0.5789,20.450,0.000,3300,86304,1,53.112,0
257.798,2.947813,0.125455,-0.003341,-60.807,0.5789,17.352,0.000,3300,86400,1,53.524,0
258.198,2.947813,0.125455,-0.003341,-60.807,0.5789,19.666,0.000,3300,86400,1,53.924,0
258.628,2.947813,0.125455,-0.003341,-60.807,0.5789,16.353,0.000,3300,86400,1,54.354,0
259.072,2.947813,0.125455,-0.003341,-60.807,0.5789,12.560,0.000,3300,86400,1,54.798,0
259.474,2.947813,0.125455,-0.003341,-60.807,0.5789,16.563,0.000,3300,82656,1,55.201,0
259.880,2.947813,0.125455,-0.003341,-60.807,0.5789,16.842,0.000,3300,86400,1,55.606,0
260.288,2.947813,0.125455,-0.003341,-60.807,0.5789,17.098,0.000,3300,86400,1,56.015,0
260.690,2.947813,0.125455,-0.003341,-60.807,0.5789,16.647,0.000,3300,86400,1,56.416,0
261.128,2.947813,0.125455,-0.003341,-60.807,0.5789,17.256,0.000,3300,86400,1,56.854,0
261.532,2.947813,0.125455,-0.003341,-60.807,0.5789,15.830,0.000,3300,82560,1,57.258,0
261.932,2.947813,0.125455,-0.003341,-60.807,0.5789,14.916,0.000,3300,86400,1,57.658,0
262.367,2.947813,0.125455,-0.003341,-60.807,0.5789,17.870,0.000,3300,86304,1,58.094,0
262.768,2.947813,0.125455,-0.003341,-60.807,0.5789,19.293,0.000,3300,82560,1,58.494,0
263.170,2.947813,0.125455,-0.003341,-60.807,0.5789,18.279,0.000,3300,86400,1,58.897,0
263.577,2.947813,0.125455,-0.003341,-60.807,0.5789,20.713,0.000,3300,82656,1,59.304,0
263.977,2.947813,0.125455,-0.003341,-60.807,0.5789,18.133,0.000,3300,86400,1,59.704,0
264.379,2.947813,0.125455,-0.003341,-60.807,0.5789,13.175,0.000,3300,86304,1,60.106,0
264.798,2.947813,0.125455,-0.003341,-60.807,0.5789,22.254,0.000,3300,86400,1,60.524,0
265.218,2.947813,0.125455,-0.003341,-60.807,0.5789,15.280,0.000,3300,86400,1,60.944,0
265.625,2.947813,0.125455,-0.003341,-60.807,0.5789,15.662,0.000,3300,86400,1,61.352,0
266.029,2.947813,0.125455,-0.003341,-60.807,0.5789,15.949,0.000,3300,86400,1,61.755,0
266.433,2.947813,0.125455,-0.003341,-60.807,0.5789,19.086,0.000,3300,86400,1,62.159,0
266.834,2.947813,0.125455,-0.003341,-60.807,0.5789,13.634,0.000,3300,86400,1,62.561,0
267.238,2.947813,0.125455,-0.003341,-60.807,0.5789,17.458,0.000,3300,86400,1,62.964,0
267.658,2.947813,0.125455,-0.003341,-60.807,0.5789,18.343,0.000,3300,86400,1,63.384,0
268.063,2.947813,0.125455,-0.003341,-60.807,0.5789,18.469,0.000,3300,86400,1,63.790,0
268.478,2.947813,0.125455,-0.003341,-60.807,0.5789,15.311,0.000,3300,86304,1,64.204,0
268.897,2.947813,0.125455,-0.003341,-60.807,0.5789,18.417,0.000,3300,86400,1,64.624,0
269.302,2.947813,0.125455,-0.003341,-60.807,0.5789,15.005,0.000,3300,86400,1,65.029,0
269.717,2.947813,0.125455,-0.003341,-60.807,0.5789,16.478,0.000,3300,86400,1,65.444,0
270.118,2.947813,0.125455,-0.003341,-60.807,0.5789,16.031,0.000,3300,86400,1,65.844,0
270.529,2.947813,0.125455,-0.003341,-60.807,0.5789,16.192,0.000,3300,86304,1,66.255,0
270.937,2.947813,0.125455,-0.003341,-60.807,0.5789,17.283,0.000,3300,86400,1,66.663,0
271.341,2.947813,0.125455,-0.003341,-60.807,0.5789,14.257,0.000,3300,86400,1,67.068,0
271.759,2.947813,0.125455,-0.003341,-60.807,0.5789,15.971,0.000,3300,86400,1,67.485,0
272.161,2.947813,0.125455,-0.003341,-60.807,0.5789,19.433,0.000,3300,86400,1,67.887,0
272.565,2.947813,0.125455,-0.003341,-60.807,0.5789,20.806,0.000,3300,86400,1,68.292,0
272.966,2.947813,0.125455,-0.003341,-60.807,0.5789,17.693,0.000,3300,86400,1,68.693,0
273.379,2.947813,0.125455,-0.003341,-60.807,0.5789,13.914,0.000,3300,86400,1,69.106,0
273.780,2.947813,0.125455,-0.003341,-60.807,0.5789,19.854,0.000,3300,86400,1,69.506,0
274.197,2.947813,0.125455,-0.003341,-60.807,0.5789,18.234,0.000,3300,86400,1,69.924,0
274.628,2.947813,0.125455,-0.003341,-60.807,0.5789,16.846,0.000,3300,86400,1,70.354,0
275.031,2.947813,0.125455,-0.003341,-60.807,0.5789,15.565,0.000,3300,86400,1,70.757,0
275.438,2.947813,0.125455,-0.003341,-60.807,0.5789,20.462,0.000,3300,86400,1,71.164,0
275.863,2.947813,0.125455,-0.003341,-60.807,0.5789,11.528,0.000,3300,86400,1,71.590,0
276.268,2.947813,0.125455,-0.003341,-60.807,0.5789,14.483,0.000,3300,86400,1,71.994,0
276.668,2.947813,0.125455,-0.003341,-60.807,0.5789,15.776,0.000,3300,86400,1,72.395,0
277.078,2.947813,0.125455,-0.003341,-60.807,0.5789,16.294,0.000,3300,86400,1,72.805,0
277.486,2.947813,0.125455,-0.003341,-60.807,0.5789,16.986,0.000,3300,86304,1,73.213,0
277.889,2.947813,0.125455,-0.003341,-60.807,0.5789,17.727,0.000,3300,86400,1,73.615,0
278.332,2.947813,0.125455,-0.003341,-60.807,0.5789,14.947,0.000,3300,86400,1,74.059,0
278.733,2.947813,0.125455,-0.003341,-60.807,0.5789,17.230,0.000,3300,86400,1,74.459,0
279.133,2.947813,0.125455,-0.003341,-60.807,0.5789,18.360,0.000,3300,86400,1,74.860,0
279.581,2.947813,0.125455,-0.003341,-60.807,0.5789,17.058,0.000,3300,86400,1,75.308,0
279.994,2.947813,0.125455,-0.003341,-60.807,0.5789,12.574,0.000,3300,86400,1,75.721,0
280.433,2.947813,0.125455,-0.003341,-60.807,0.5789,11.816,0.000,3300,86400,1,76.160,0
280.837,2.947813,0.125455,-0.003341,-60.807,0.5789,17.748,0.000,3300,86400,1,76.564,0
281.238,2.947813,0.125455,-0.003341,-60.807,0.5789,18.023,0.000,3300,86400,1,76.964,0
281.658,2.947813,0.125455,-0.003341,-60.807,0.5789,20.461,0.000,3300,86400,1,77.384,0
282.063,2.947813,0.125455,-0.003341,-60.807,0.5789,20.497,0.000,3300,86400,1,77.789,0
282.490,2.947813,0.125455,-0.003341,-60.807,0.5789,19.096,0.000,3300,86304,1,78.216,0
282.926,2.947813,0.125455,-0.003341,-60.807,0.5789,17.441,0.000,3300,86400,1,78.653,0
283.327,2.947813,0.125455,-0.003341,-60.807,0.5789,16.932,0.000,3300,86400,1,79.053,0
283.728,2.947813,0.125455,-0.003341,-60.807,0.5789,12.607,0.000,3300,86400,1,79.454,0
284.135,2.947813,0.125455,-0.003341,-60.807,0.5789,16.107,0.000,3300,86400,1,79.862,0
284.584,2.947813,0.125455,-0.003341,-60.807,0.5789,19.695,0.000,3300,82656,1,80.311,0
284.997,2.947813,0.125455,-0.003341,-60.807,0.5789,16.309,0.000,3300,86400,1,80.724,0
285.430,2.947813,0.125455,-0.003341,-60.807,0.5789,13.656,0.000,3300,86304,1,81.157,0
285.879,2.947813,0.125455,-0.003341,-60.807,0.5789,13.878,0.000,3300,86400,1,81.606,0
286.281,2.947813,0.125455,-0.003341,-60.807,0.5789,12.677,0.000,3300,86400,1,82.008,0
286.689,2.947813,0.125455,-0.003341,-60.807,0.5789,18.704,0.000,3300,86400,1,82.415,0
287.093,2.947813,0.125455,-0.003341,-60.807,0.5789,17.718,0.000,3300,86400,1,82.820,0
287.498,2.947813,0.125455,-0.003341,-60.807,0.5789,19.858,0.000,3300,82656,1,83.225,0
287.932,2.947813,0.125455,-0.003341,-60.807,0.5789,20.574,0.000,3300,86400,1,83.659,0
288.368,2.947813,0.125455,-0.003341,-60.807,0.5789,23.157,0.000,3300,86304,1,84.094,0
288.768,2.947813,0.125455,-0.003341,-60.807,0.5789,20.049,0.000,3300,86400,1,84.494,0
289.171,2.947813,0.125455,-0.003341,-60.807,0.5789,22.023,0.000,3300,86400,1,84.898,0
289.583,2.947813,0.125455,-0.003341,-60.807,0.5789,19.439,0.000,3300,82656,1,85.310,0
289.997,2.947813,0.125455,-0.003341,-60.807,0.5789,17.471,0.000,3300,86400,1,85.723,0
290.401,2.947813,0.125455,-0.003341,-60.807,0.5789,14.467,0.000,3300,86400,1,86.128,0
290.818,2.947813,0.125455,-0.003341,-60.807,0.5789,16.872,0.000,3300,86400,1,86.545,0
291.229,2.947813,0.125455,-0.003341,-60.807,0.5789,13.784,0.000,3300,86400,1,86.956,0
291.634,2.947813,0.125455,-0.003341,-60.807,0.5789,19.383,0.000,3300,86400,1,87.361,0
292.040,2.947813,0.125455,-0.003341,-60.807,0.5789,21.446,0.000,3300,86400,1,87.767,0
292.464,2.947813,0.125455,-0.003341,-60.807,0.5789,16.033,0.000,3300,82656,1,88.191,0
292.865,2.947813,0.125455,-0.003341,-60.807,0.5789,19.995,0.000,3300,86400,1,88.591,0
293.278,2.947813,0.125455,-0.003341,-60.807,0.5789,18.471,0.000,3300,86400,1,89.004,0
293.685,2.947813,0.125455,-0.003341,-60.807,0.5789,18.379,0.000,3300,86400,1,89.412,0
294.098,2.947813,0.125455,-0.003341,-60.807,0.5789,16.697,0.000,3300,86400,1,89.824,0
294.518,2.947813,0.125455,-0.003341,-60.807,0.5789,15.893,0.000,3300,82656,1,90.244,0
294.933,2.947813,0.125455,-0.003341,-60.807,0.5789,18.949,0.000,3300,86400,1,90.659,0
295.334,2.947813,0.125455,-0.003341,-60.807,0.5789,19.033,0.000,3300,86400,1,91.061,0
295.735,2.947813,0.125455,-0.003341,-60.807,0.5789,14.435,0.000,3300,86400,1,91.462,0
296.137,2.947813,0.125455,-0.003341,-60.807,0.5789,19.953,0.000,3300,86400,1,91.864,0
296.561,2.947813,0.125455,-0.003341,-60.807,0.5789,22.502,0.000,3300,82560,1,92.287,0
296.968,2.947813,0.125455,-0.003341,-60.807,0.5789,17.838,0.000,3300,86400,1,92.695,0
297.370,2.947813,0.125455,-0.003341,-60.807,0.5789,21.035,0.000,3300,86304,1,93.096,0
297.780,2.947813,0.125455,-0.003341,-60.807,0.5789,17.017,0.000,3300,86400,1,93.506,0
298.189,2.947813,0.125455,-0.003341,-60.807,0.5789,14.961,0.000,3300,86400,1,93.916,0
298.634,2.947813,0.125455,-0.003341,-60.807,0.5789,16.258,0.000,3300,86400,1,94.361,0
299.038,2.947813,0.125455,-0.003341,-60.807,0.5789,18.266,0.000,3300,86400,1,94.764,0
299.438,2.947813,0.125455,-0.003341,-60.807,0.5789,18.194,0.000,3300,86304,1,95.165,0
299.862,2.947813,0.125455,-0.003341,-60.807,0.5789,21.293,0.000,3300,86400,1,95.589,0
300.269,2.947813,0.125455,-0.003341,-60.807,0.5789,19.159,0.000,3300,86400,1,95.996,0
300.673,2.947813,0.125455,-0.003341,-60.807,0.5789,17.812,0.000,3300,86400,1,96.399,0
301.073,2.947813,0.125455,-0.003341,-60.807,0.5789,18.019,0.000,3300,86400,1,96.800,0
301.477,2.947813,0.125455,-0.003341,-60.807,0.5789,17.163,0.000,3300,86400,1,97.203,0
301.879,2.947813,0.125455,-0.003341,-60.807,0.5789,20.004,0.000,3300,86400,1,97.605,0
302.282,2.947813,0.125455,-0.003341,-60.807,0.5789,17.902,0.000,3300,86400,1,98.009,0
302.688,2.947813,0.125455,-0.003341,-60.807,0.5789,18.033,0.000,3300,86400,1,98.414,0
303.098,2.947813,0.125455,-0.003341,-60.807,0.5789,15.456,0.000,3300,86400,1,98.825,0
303.500,2.947813,0.125455,-0.003341,-60.807,0.5789,14.082,0.000,3300,86400,1,99.227,0
303.935,2.947813,0.125455,-0.003341,-60.807,0.5789,19.812,0.000,3300,86400,1,99.661,0
304.352,2.947813,0.125455,-0.003341,-60.807,0.5789,19.138,0.000,3300,86400,1,100.079,0
304.753,2.947813,0.125455,-0.003341,-60.807,0.5789,14.967,0.000,3300,86400,1,100.479,0
